Id,AreaName,PlaceName,Lon,Lat,Start,End,LocType,StartType,EndType
02141099,Italy,Verona,10.98444,45.4299,1821,2021,accurate,accurate,accurate
02141102,Italy,Florence,11.24626,43.77925,1481,1481,accurate,accurate,accurate
02141102,Italy,NoInfo,12.83333,42.83333,1481,1500,approx,accurate,approx
02141102,NoInfo,NoInfo,12.83333,42.83333,1501,1600,NoInfo,accurate,approx
02141102,Latvia,Iecava,24.20763,56.59766,1834,1908,accurate,accurate,accurate
02141102,Latvia,Riga,24.10589,56.946,1919,2021,accurate,accurate,accurate
02141016,Italy,Florence,11.24626,43.77925,1481,1481,accurate,accurate,accurate
02141016,Italy,NoInfo,12.83333,42.83333,1481,1500,approx,accurate,approx
02141016,Italy,NoInfo,12.83333,42.83333,1501,1600,approx,accurate,approx
02141016,Italy,NoInfo,12.83333,42.83333,1481,1600,approx,accurate,approx
02141016,Italy,Bibbiena,11.81474,43.69876,1481,1985,accurate,accurate,accurate
02141016,Italy,Figline Valdarno,11.47191,43.61995,1926,2021,accurate,accurate,accurate
02141110,Italy,Florence,11.24626,43.77925,1481,1481,accurate,accurate,accurate
02141110,Italy,NoInfo,12.83333,42.83333,1481,1600,approx,accurate,approx
02141110,Italy,NoInfo,12.83333,42.83333,1481,1600,approx,accurate,approx
02141110,Italy,NoInfo,12.83333,42.83333,1800,2021,approx,approx,accurate
02141427,Italy,Florence,11.24626,43.77925,1481,1481,accurate,accurate,accurate
02141427,Italy,NoInfo,12.83333,42.83333,1601,1700,approx,accurate,approx
02141427,Vatican City,Vatican City,12.4533,41.90225,1700,2021,accurate,approx,accurate
02141456,Italy,Florence,11.24626,43.77925,1481,1481,accurate,accurate,accurate
02141456,Italy,NoInfo,12.83333,42.83333,1481,1600,approx,accurate,approx
02141456,Italy,NoInfo,12.83333,42.83333,1501,1600,approx,accurate,approx
02141456,NoInfo,NoInfo,12.83333,42.83333,1719,1720,NoInfo,accurate,accurate
02141456,Italy,Rome,12.51133,41.89193,1913,2021,accurate,accurate,accurate
02140731,Italy,Florence,11.24626,43.77925,1481,1481,accurate,accurate,accurate
02140731,Italy,NoInfo,12.83333,42.83333,1481,1600,approx,accurate,approx
02140731,Italy,NoInfo,12.83333,42.83333,1481,1600,approx,accurate,approx
02140731,Italy,Savona,8.47715,44.30905,1647,1647,accurate,accurate,accurate
02140731,Italy,Lucca,10.50447,43.84369,1794,2021,accurate,accurate,accurate
02141434,Italy,Florence,11.24626,43.77925,1481,1481,accurate,accurate,accurate
02141434,Italy,NoInfo,12.83333,42.83333,1481,1500,approx,accurate,approx
02141434,Italy,San Casciano in Val di Pesa,11.18494,43.65975,1481,1500,accurate,accurate,NoInfo
02141434,Italy,NoInfo,12.83333,42.83333,1601,1700,approx,accurate,approx
02141434,Italy,NoInfo,12.83333,42.83333,1501,1700,approx,accurate,approx
02141434,Italy,Rome,12.51133,41.89193,1722,1746,accurate,accurate,accurate
02141434,Vatican City,Vatican City,12.4533,41.90225,1746,2021,accurate,accurate,accurate
02141204,Italy,Florence,11.24626,43.77925,1481,1481,accurate,accurate,accurate
02141204,Italy,Florence,11.24626,43.77925,1481,1503,accurate,accurate,accurate
02141204,NoInfo,Europe,9.14062,48.69096,1501,1600,accurate,accurate,approx
02141204,Italy,Florence,11.24626,43.77925,1728,1728,accurate,accurate,accurate
02141204,Italy,Bologna,11.33875,44.49381,1871,1871,accurate,accurate,accurate
02141204,United States,Cambridge,-71.10561,42.3751,1871,1905,accurate,accurate,accurate
02141204,United States,Cambridge,-71.10561,42.3751,1905,2021,accurate,accurate,accurate
02141492,Italy,Florence,11.24626,43.77925,1481,1481,accurate,accurate,accurate
02141492,Italy,Naples,14.26811,40.85216,1747,1825,accurate,accurate,accurate
02141492,United Kingdom,Althorp,-1.00095,52.28107,1819,1834,accurate,accurate,accurate
02141492,United States,New York,-74.00597,40.71427,1855,1912,accurate,accurate,accurate
02141492,United States,New York,-74.00597,40.71427,1913,2021,accurate,accurate,accurate
02145052,Italy,Florence,11.24626,43.77925,1481,1481,accurate,accurate,accurate
02145052,Italy,NoInfo,12.83333,42.83333,1500,1600,approx,approx,approx
02145052,Italy,Florence,11.24626,43.77925,1500,1600,accurate,approx,approx
02145052,United Kingdom,Narford,0.61667,52.68333,1714,1902,accurate,accurate,accurate
02145052,United Kingdom,London,-0.12574,51.50853,1902,1918,accurate,accurate,accurate
02145052,United States,Newport,-71.31283,41.4901,1919,1933,accurate,accurate,accurate
02145052,United States,New York,-74.00597,40.71427,1934,1949,accurate,accurate,accurate
02145052,United States,New York,-74.00597,40.71427,1953,1958,accurate,accurate,accurate
02145052,United States,New York,-74.00597,40.71427,1958,1958,accurate,accurate,accurate
02145052,Germany,Schweinfurt,10.22175,50.04937,1958,1994,accurate,accurate,accurate
02141553,Italy,Florence,11.24626,43.77925,1481,1481,accurate,accurate,accurate
02141553,Italy,Florence,11.24626,43.77925,1481,1550,accurate,accurate,approx
02141553,NoInfo,,11.24626,43.77925,1481,1550,accurate,accurate,NoInfo
02141553,United Kingdom,London,-0.12574,51.50853,1743,1815,accurate,accurate,accurate
02141553,United Kingdom,Althorp,-1.00095,52.28107,1815,1821,accurate,accurate,accurate
02141553,United Kingdom,London,-0.12574,51.50853,1821,1821,accurate,accurate,accurate
02141553,United Kingdom,Stowe,-1.01815,52.03127,1821,1839,accurate,accurate,accurate
02141553,United Kingdom,London,-0.12574,51.50853,1839,1849,accurate,accurate,accurate
02141553,United Kingdom,London,-0.12574,51.50853,1849,1884,accurate,accurate,accurate
02141553,United Kingdom,London,-0.12574,51.50853,1884,1884,accurate,accurate,accurate
02141553,NoInfo,,-0.12574,51.50853,1884,1891,accurate,accurate,accurate
02141553,United Kingdom,London,-0.12574,51.50853,1891,1891,accurate,accurate,accurate
02141553,Italy,Naples,14.26811,40.85216,1891,1894,accurate,accurate,accurate
02141553,United Kingdom,Skirling,-3.46807,55.63594,1894,1903,accurate,accurate,accurate
02141553,United States,New York,-74.00597,40.71427,1903,1924,accurate,accurate,accurate
02141553,United States,New York,-74.00597,40.71427,1924,2021,accurate,accurate,accurate
02141227,Italy,Florence,11.24626,43.77925,1481,1481,accurate,accurate,accurate
02141227,United Kingdom,Queensferry,-3.39847,55.99089,1481,1889,accurate,NoInfo,accurate
02141227,United Kingdom,Oxford,-1.25596,51.75222,1889,2021,accurate,accurate,accurate
02140776,Italy,Florence,11.24626,43.77925,1481,1481,accurate,accurate,accurate
02140776,Italy,NoInfo,12.83333,42.83333,1481,1500,approx,accurate,approx
02140776,NoInfo,NoInfo,12.83333,42.83333,1481,1576,NoInfo,accurate,accurate
02140776,Italy,Rome,12.51133,41.89193,1601,2021,accurate,accurate,accurate
02141400,Italy,Florence,11.24626,43.77925,1481,1481,accurate,accurate,accurate
02141400,Italy,NoInfo,12.83333,42.83333,1481,1500,approx,accurate,approx
02141400,United Kingdom,London,-0.12574,51.50853,1674,1722,accurate,accurate,accurate
02141400,United Kingdom,Woodstock,-1.35132,51.8485,1749,1881,accurate,accurate,accurate
02141400,United States,New York,-74.00597,40.71427,1870,1908,accurate,accurate,accurate
02141400,United States,New York,-74.00597,40.71427,1912,1912,accurate,accurate,accurate
02141400,France,Paris,2.3488,48.85341,1958,1912,accurate,accurate,NoInfo
02141400,Japan,Tokyo,139.69171,35.6895,1958,2008,accurate,NoInfo,accurate
02141400,Japan,Tokyo,139.69171,35.6895,2008,2021,accurate,accurate,accurate
02140685,Italy,Florence,11.24626,43.77925,1481,1481,accurate,accurate,accurate
02140685,Italy,NoInfo,12.83333,42.83333,1481,1500,approx,accurate,approx
02140685,Italy,NoInfo,12.83333,42.83333,1579,1579,approx,accurate,accurate
02140685,Italy,NoInfo,12.83333,42.83333,1579,1579,approx,accurate,accurate
02140685,Italy,NoInfo,12.83333,42.83333,1591,1591,approx,accurate,accurate
02140685,Italy,Arezzo,11.88068,43.46276,1609,2021,accurate,accurate,accurate
02140732,Italy,Florence,11.24626,43.77925,1481,1481,accurate,accurate,accurate
02140732,Italy,NoInfo,12.83333,42.83333,1481,1600,approx,accurate,approx
02140732,Italy,Lucca,10.50447,43.84369,1886,2021,accurate,accurate,accurate
02141029,Italy,Florence,11.24626,43.77925,1481,1481,accurate,accurate,accurate
02141029,Italy,NoInfo,12.83333,42.83333,1481,1550,approx,accurate,approx
02141029,Italy,Florence,11.24626,43.77925,1613,1613,accurate,accurate,accurate
02141029,NoInfo,,11.24626,43.77925,1690,1690,accurate,accurate,accurate
02141029,Italy,Florence,11.24626,43.77925,1690,1712,accurate,accurate,accurate
02141029,Italy,Ravenna,12.20121,44.41344,1970,2021,accurate,accurate,accurate
02141588,Italy,Florence,11.24626,43.77925,1481,1481,accurate,accurate,accurate
02141588,Italy,NoInfo,12.83333,42.83333,1481,1500,approx,accurate,approx
02141588,Italy,NoInfo,12.83333,42.83333,1501,1600,approx,accurate,approx
02141588,NoInfo,NoInfo,12.83333,42.83333,1601,1700,NoInfo,accurate,approx
02141588,Germany,Dresden,13.73832,51.05089,1793,1865,accurate,accurate,accurate
02141588,Germany,Hanover,9.73322,52.37052,1831,1870,accurate,accurate,accurate
02141588,United Kingdom,East of England,0.50415,52.24067,1870,1870,accurate,accurate,NoInfo
02141588,Austria,Vienna,16.37208,48.20849,1853,1870,accurate,accurate,NoInfo
02141588,Belarus,Minsk,27.56667,53.9,1922,2021,accurate,accurate,accurate
02141168,Italy,Florence,11.24626,43.77925,1481,1481,accurate,accurate,accurate
02141168,Italy,NoInfo,12.83333,42.83333,1500,1599,approx,approx,accurate
02141168,Italy,Turin,7.68682,45.07049,1720,2021,accurate,accurate,accurate
02140634,Italy,Florence,11.24626,43.77925,1481,1481,accurate,accurate,accurate
02140634,NoInfo,NoInfo,11.24626,43.77925,1481,1700,NoInfo,accurate,approx
02140634,Italy,NoInfo,12.83333,42.83333,1690,1690,approx,accurate,accurate
02140634,France,Paris,2.3488,48.85341,1829,1906,accurate,accurate,accurate
02140634,France,Paris,2.3488,48.85341,1913,2021,accurate,accurate,accurate
02141251,Italy,Florence,11.24626,43.77925,1481,1481,accurate,accurate,accurate
02141251,Italy,NoInfo,12.83333,42.83333,1481,1600,approx,accurate,approx
02141251,NoInfo,NoInfo,12.83333,42.83333,1481,1600,NoInfo,NoInfo,NoInfo
02141251,United States,Cambridge,-71.10561,42.3751,1816,1871,accurate,accurate,accurate
02141251,NoInfo,NoInfo,-71.10561,42.3751,1896,2021,NoInfo,accurate,accurate
02140686,Italy,Florence,11.24626,43.77925,1481,1481,accurate,accurate,accurate
02140686,Italy,Florence,11.24626,43.77925,1501,1600,accurate,accurate,approx
02140686,Italy,NoInfo,12.83333,42.83333,1481,1600,approx,accurate,approx
02140686,Italy,Bologna,11.33875,44.49381,1775,1847,accurate,accurate,accurate
02140686,Italy,Bologna,11.43333,44.46667,1847,2021,accurate,accurate,accurate
02141596,Italy,Florence,11.24626,43.77925,1481,1481,accurate,accurate,accurate
02141596,Italy,Florence,11.24626,43.77925,1582,1582,accurate,accurate,accurate
02141596,Italy,NoInfo,12.83333,42.83333,1601,1700,approx,accurate,approx
02141596,Italy,Milan,9.18951,45.46427,1801,1801,accurate,accurate,accurate
02141596,NoInfo,NoInfo,9.18951,45.46427,1850,1900,NoInfo,approx,approx
02141596,Germany,Mönchengladbach,6.44172,51.18539,1900,1943,accurate,approx,accurate
02141596,Germany,Cologne,6.95,50.93333,1964,2021,accurate,accurate,accurate
02140704,Italy,Florence,11.24626,43.77925,1481,1481,accurate,accurate,accurate
02140704,Italy,NoInfo,12.83333,42.83333,1481,1500,approx,accurate,approx
02140704,Italy,Florence,11.24626,43.77925,1528,1528,accurate,accurate,accurate
02140704,Italy,Florence,11.24626,43.77925,1528,1809,accurate,accurate,accurate
02140704,Italy,Florence,11.24626,43.77925,1809,1861,accurate,accurate,accurate
02140704,Italy,Florence,11.24626,43.77925,1861,2021,accurate,accurate,accurate
02141035,Italy,Florence,11.24626,43.77925,1481,1481,accurate,accurate,accurate
02141035,Italy,NoInfo,12.83333,42.83333,1501,1600,approx,accurate,approx
02141035,Italy,NoInfo,12.83333,42.83333,1501,1700,approx,accurate,approx
02141035,Italy,Prato,11.09699,43.8805,1607,1607,accurate,accurate,accurate
02141035,Italy,Florence,11.24626,43.77925,1849,1874,accurate,accurate,accurate
02141035,Italy,Florence,11.24626,43.77925,1874,1905,accurate,accurate,accurate
02141035,Italy,Florence,11.24626,43.77925,1907,2021,accurate,accurate,accurate
02140738,Italy,Florence,11.24626,43.77925,1481,1481,accurate,accurate,accurate
02140738,Italy,Florence,11.24626,43.77925,1521,1521,accurate,accurate,accurate
02140738,Italy,NoInfo,12.83333,42.83333,1481,1500,approx,accurate,approx
02140738,Italy,Modena,10.92539,44.64783,1481,1829,accurate,NoInfo,accurate
02140738,Italy,Modena,10.92539,44.64783,1829,2021,accurate,accurate,accurate
02141048,Italy,Florence,11.24626,43.77925,1481,1481,accurate,accurate,accurate
02141048,Italy,NoInfo,12.83333,42.83333,1501,1600,approx,accurate,approx
02141048,Italy,Barga,10.47789,44.0731,1699,1699,accurate,accurate,accurate
02141048,Italy,Livorno,10.32615,43.54427,1700,1869,accurate,approx,accurate
02141048,Italy,Livorno,10.32615,43.54427,1869,2021,accurate,accurate,accurate
02140700,Italy,Florence,11.24626,43.77925,1481,1481,accurate,accurate,accurate
02140700,Italy,NoInfo,12.83333,42.83333,1481,1500,approx,accurate,approx
02140700,Italy,Florence,11.24626,43.77925,1481,1500,accurate,accurate,approx
02140700,Italy,Florence,11.24626,43.77925,1714,1861,accurate,accurate,accurate
02140700,Italy,Florence,11.24626,43.77925,1861,2021,accurate,accurate,accurate
02140703,Italy,Florence,11.24626,43.77925,1481,1481,accurate,accurate,accurate
02140703,Italy,NoInfo,12.83333,42.83333,1481,1500,approx,accurate,approx
02140703,Italy,Pisa,10.4036,43.70853,1500,1556,accurate,approx,accurate
02140703,Italy,Florence,11.24626,43.77925,1745,1801,accurate,accurate,accurate
02140703,Italy,Florence,11.24626,43.77925,1830,1830,accurate,accurate,accurate
02140703,Italy,Florence,11.24626,43.77925,1861,2021,accurate,accurate,accurate
02141082,Italy,Florence,11.24626,43.77925,1481,1481,accurate,accurate,accurate
02141082,Italy,NoInfo,12.83333,42.83333,1481,1600,approx,accurate,approx
02141082,Italy,Florence,11.24626,43.77925,1714,1861,accurate,accurate,accurate
02141082,United Kingdom,Edinburgh,-3.19648,55.95206,1807,1861,accurate,accurate,NoInfo
02141082,United Kingdom,Edinburgh,-3.19648,55.95206,1925,2021,accurate,accurate,accurate
02141097,Italy,Florence,11.24626,43.77925,1481,1481,accurate,accurate,accurate
02141097,Italy,NoInfo,12.83333,42.83333,1481,1500,approx,accurate,approx
02141097,Italy,NoInfo,12.83333,42.83333,1481,1600,approx,accurate,approx
02141097,Italy,Pisa,10.4036,43.70853,1481,1550,accurate,accurate,approx
02141097,Italy,NoInfo,12.83333,42.83333,1601,1700,approx,accurate,approx
02141097,NoInfo,NoInfo,12.83333,42.83333,1750,1800,NoInfo,approx,approx
02141097,Germany,Frankfurt am Main,8.68417,50.11552,1812,1812,accurate,accurate,accurate
02141097,NoInfo,NoInfo,8.68417,50.11552,1812,1898,NoInfo,NoInfo,accurate
02141097,Italy,Trieste,13.77678,45.64953,1898,1920,accurate,accurate,accurate
02141097,Italy,Rome,12.51133,41.89193,1918,2021,accurate,accurate,accurate
02140725,Italy,Florence,11.24626,43.77925,1481,1481,accurate,accurate,accurate
02140725,Italy,NoInfo,12.83333,42.83333,1481,1600,approx,accurate,approx
02140725,NoInfo,NoInfo,12.83333,42.83333,1550,1600,NoInfo,approx,approx
02140725,Italy,Milan,9.18951,45.46427,1730,1789,accurate,accurate,accurate
02140725,Netherlands,Amsterdam,4.88969,52.37403,1789,1789,accurate,accurate,accurate
02140725,Italy,Genoa,8.94439,44.40478,1789,1812,accurate,accurate,accurate
02140725,Italy,Genoa,8.94439,44.40478,1812,2021,accurate,accurate,accurate
02141098,Italy,Florence,11.24626,43.77925,1481,1481,accurate,accurate,accurate
02141098,Italy,Florence,11.24626,43.77925,1501,1600,accurate,accurate,approx
02141098,Italy,Sassari,8.55552,40.72586,1800,1874,accurate,approx,accurate
02141098,Italy,Sassari,8.55552,40.72586,1875,2021,accurate,accurate,accurate
02140849,Italy,Florence,11.24626,43.77925,1481,1481,accurate,accurate,accurate
02140849,NoInfo,NoInfo,11.24626,43.77925,1501,1700,NoInfo,accurate,approx
02140849,Japan,NoInfo,139.75309,35.68536,1801,1900,approx,accurate,approx
02140849,Spain,Cambrils,1.05949,41.06997,1900,1969,accurate,approx,accurate
02140849,Spain,Barcelona,2.15899,41.38879,1888,1958,accurate,accurate,accurate
02140849,Spain,Barcelona,2.15899,41.38879,1959,2021,accurate,accurate,accurate
02141338,Italy,Florence,11.24626,43.77925,1481,1481,accurate,accurate,accurate
02141338,Italy,NoInfo,12.83333,42.83333,1481,1600,approx,accurate,approx
02141338,Italy,NoInfo,12.83333,42.83333,1481,1600,approx,accurate,approx
02141338,Italy,Palermo,13.33561,38.13205,1481,1981,accurate,NoInfo,accurate
02141338,Italy,Palermo,13.33561,38.13205,1981,2021,accurate,accurate,accurate
02140675,Italy,Florence,11.24626,43.77925,1481,1481,accurate,accurate,accurate
02140675,Italy,NoInfo,12.83333,42.83333,1550,1792,approx,approx,accurate
02140675,Austria,Vienna,16.37208,48.20849,1792,1824,accurate,accurate,accurate
02140675,Germany,Munich,11.57549,48.13743,1806,2021,accurate,accurate,accurate
02140751,Italy,Florence,11.24626,43.77925,1481,1481,accurate,accurate,accurate
02140751,Italy,NoInfo,12.83333,42.83333,1501,1600,approx,accurate,approx
02140751,Italy,NoInfo,12.83333,42.83333,1481,1600,approx,accurate,approx
02140751,NoInfo,NoInfo,12.83333,42.83333,1701,1900,NoInfo,accurate,approx
02140751,Italy,Parma,10.32618,44.79935,1761,2021,accurate,accurate,accurate
02140709,Italy,Florence,11.24626,43.77925,1481,1481,accurate,accurate,accurate
02140709,Italy,NoInfo,12.83333,42.83333,1481,1600,approx,accurate,approx
02140709,Italy,NoInfo,12.83333,42.83333,1481,1600,approx,accurate,approx
02140709,Italy,NoInfo,12.83333,42.83333,1481,1600,approx,accurate,approx
02140709,Italy,Florence,11.24626,43.77925,1811,2021,accurate,accurate,accurate
02140855,Italy,Florence,11.24626,43.77925,1481,1481,accurate,accurate,accurate
02140855,NoInfo,NoInfo,11.24626,43.77925,1501,1600,NoInfo,accurate,approx
02140855,Italy,Florence,11.24626,43.77925,1501,1600,accurate,accurate,approx
02140855,Japan,NoInfo,139.75309,35.68536,1800,1900,approx,approx,approx
02140855,Sweden,Uppsala,17.63889,59.85882,1800,2021,accurate,NoInfo,accurate
02140770,Italy,Florence,11.24626,43.77925,1481,1481,accurate,accurate,accurate
02140770,Italy,NoInfo,12.83333,42.83333,1501,1600,approx,accurate,approx
02140770,Italy,NoInfo,12.83333,42.83333,1501,1600,approx,accurate,approx
02140770,Italy,Rome,12.51133,41.89193,1851,2021,accurate,accurate,accurate
02141191,Italy,Florence,11.24626,43.77925,1481,1481,accurate,accurate,accurate
02141191,Italy,Venice,12.33265,45.43713,1696,1800,accurate,accurate,approx
02141191,United Kingdom,Oxford,-1.25596,51.75222,1803,2021,accurate,accurate,accurate
02141108,Italy,Florence,11.24626,43.77925,1481,1481,accurate,accurate,accurate
02141108,Spain,NoInfo,-4.0,40.0,1481,1500,approx,accurate,approx
02141108,Spain,NoInfo,-4.0,40.0,1615,1615,approx,accurate,accurate
02141108,Spain,Santiago de Compostela,-8.54569,42.88052,1615,2021,accurate,NoInfo,accurate
02011395,Italy,Florence,11.24626,43.77925,1481,1481,accurate,accurate,accurate
02011395,Italy,Florence,11.24626,43.77925,1481,1600,accurate,NoInfo,approx
02011395,NoInfo,NoInfo,11.24626,43.77925,1801,1600,NoInfo,accurate,NoInfo
02011395,Italy,NoInfo,12.83333,42.83333,1801,1600,approx,NoInfo,NoInfo
02011395,NoInfo,NoInfo,12.83333,42.83333,1801,1600,NoInfo,NoInfo,NoInfo
02011395,Italy,NoInfo,12.83333,42.83333,1801,2021,approx,NoInfo,accurate
02141034,Italy,Florence,11.24626,43.77925,1481,1481,accurate,accurate,accurate
02141034,Italy,Florence,11.24626,43.77925,1496,1528,accurate,accurate,accurate
02141034,Italy,NoInfo,12.83333,42.83333,1990,2021,approx,accurate,accurate
02140961,Italy,Florence,11.24626,43.77925,1481,1481,accurate,accurate,accurate
02140961,France,Paris,2.3488,48.85341,1853,1917,accurate,accurate,accurate
02140961,France,Paris,2.3488,48.85341,1917,2003,accurate,accurate,accurate
02140961,France,Paris,2.3488,48.85341,2003,2021,accurate,accurate,accurate
02141280,Italy,Florence,11.24626,43.77925,1481,1481,accurate,accurate,accurate
02141280,Italy,Milan,9.18951,45.46427,1500,1566,accurate,approx,accurate
02141280,NoInfo,Europe,9.14062,48.69096,1500,1566,accurate,NoInfo,NoInfo
02141280,United Kingdom,Sudbury,0.73117,52.0389,1825,1866,accurate,accurate,accurate
02141280,United Kingdom,London,-0.12574,51.50853,1918,1927,accurate,accurate,accurate
02141280,United States,Charlottesville,-78.47668,38.02931,1928,1960,accurate,accurate,accurate
02141280,Italy,Fratta Polesine,11.64265,45.02819,1960,1987,accurate,accurate,accurate
02141280,United States,Stanford,-122.16608,37.42411,1987,2021,accurate,accurate,accurate
00201623,Italy,Florence,11.24626,43.77925,1481,1481,accurate,accurate,accurate
00201623,Italy,Italy,12.83333,42.83333,1481,1600,accurate,accurate,approx
00201623,Italy,Venice,12.33265,45.43713,1735,1789,accurate,accurate,accurate
00201623,United Kingdom,Merthyr Mawr,-3.60861,51.48611,1823,1869,accurate,accurate,accurate
00201623,United Kingdom,England,-0.70312,52.16045,1870,1936,accurate,accurate,accurate
00201623,United States,Boston,-71.05977,42.35843,1936,1951,accurate,accurate,accurate
00201623,United States,Cambridge,-71.10561,42.3751,1951,2021,accurate,accurate,accurate
02140702,Italy,Florence,11.24626,43.77925,1481,1481,accurate,accurate,accurate
02140702,Italy,NoInfo,12.83333,42.83333,1501,1550,approx,accurate,approx
02140702,Italy,Florence,11.24626,43.77925,1708,1765,accurate,accurate,accurate
02140702,Italy,Florence,11.24626,43.77925,1714,1861,accurate,accurate,accurate
02140702,Italy,Florence,11.24626,43.77925,1885,2021,accurate,accurate,accurate
02141122,Italy,Florence,11.24626,43.77925,1481,1481,accurate,accurate,accurate
02141122,Italy,Florence,11.24626,43.77925,1486,1560,accurate,accurate,accurate
02141122,NoInfo,NoInfo,11.24626,43.77925,1501,1800,NoInfo,accurate,approx
02141122,Germany,Dresden,13.73832,51.05089,1700,1763,accurate,approx,accurate
02141122,Germany,Dresden,13.73832,51.05089,1768,1775,accurate,accurate,accurate
02141122,Germany,Dresden,13.73832,51.05089,1775,2021,accurate,accurate,accurate
02001011,Italy,Florence,11.24626,43.77925,1481,1481,accurate,accurate,accurate
02001011,Italy,Venice,12.33092,45.4389,1701,1761,accurate,accurate,accurate
02001011,United Kingdom,London,-0.12574,51.50853,1761,1820,accurate,accurate,accurate
02001011,United Kingdom,London,-0.12574,51.50853,1821,2021,accurate,accurate,accurate
02140726,Italy,Florence,11.24626,43.77925,1481,1481,accurate,accurate,accurate
02140726,Italy,NoInfo,12.83333,42.83333,1481,1500,approx,accurate,approx
02140726,Italy,NoInfo,12.83333,42.83333,1481,1700,approx,accurate,approx
02140726,Germany,Augsburg,10.89851,48.37154,1730,1700,accurate,accurate,NoInfo
02140726,Germany,Augsburg,10.89851,48.37154,1808,1700,accurate,accurate,NoInfo
02140726,Germany,Augsburg,10.89851,48.37154,1811,2021,accurate,accurate,accurate
