Id,lat1,lat2,lon1,lon2,time1,time2,stay,area1,area2,place1,place2
02141016,42.83333,42.83333,12.83333,12.83333,1500,1501,1,Italy,Italy,NoInfo,NoInfo
02141016,42.83333,42.83333,12.83333,12.83333,1600,1481,-119,Italy,Italy,NoInfo,NoInfo
02141016,42.83333,43.69876,12.83333,11.81474,1600,1481,-119,Italy,Italy,NoInfo,Bibbiena
02141016,43.69876,43.61995,11.81474,11.47191,1985,1926,-59,Italy,Italy,Bibbiena,Figline Valdarno
02141110,43.77925,42.83333,11.24626,12.83333,1481,1481,0,Italy,Italy,Florence,NoInfo
02141110,42.83333,42.83333,12.83333,12.83333,1600,1481,-119,Italy,Italy,NoInfo,NoInfo
02141110,42.83333,42.83333,12.83333,12.83333,1600,1800,200,Italy,Italy,NoInfo,NoInfo
02141427,43.77925,42.83333,11.24626,12.83333,1481,1601,120,Italy,Italy,Florence,NoInfo
02141427,42.83333,41.90225,12.83333,12.4533,1700,1700,0,Italy,Vatican City,NoInfo,Vatican City
02141456,43.77925,42.83333,11.24626,12.83333,1481,1481,0,Italy,Italy,Florence,NoInfo
02141456,42.83333,42.83333,12.83333,12.83333,1600,1501,-99,Italy,Italy,NoInfo,NoInfo
02141456,42.83333,42.83333,12.83333,12.83333,1600,1719,119,Italy,NoInfo,NoInfo,NoInfo
02141456,42.83333,41.89193,12.83333,12.51133,1720,1913,193,NoInfo,Italy,NoInfo,Rome
02140731,43.77925,42.83333,11.24626,12.83333,1481,1481,0,Italy,Italy,Florence,NoInfo
02140731,42.83333,42.83333,12.83333,12.83333,1600,1481,-119,Italy,Italy,NoInfo,NoInfo
02140731,42.83333,44.30905,12.83333,8.47715,1600,1647,47,Italy,Italy,NoInfo,Savona
02140731,44.30905,43.84369,8.47715,10.50447,1647,1794,147,Italy,Italy,Savona,Lucca
02141434,43.77925,42.83333,11.24626,12.83333,1481,1481,0,Italy,Italy,Florence,NoInfo
02141434,42.83333,43.65975,12.83333,11.18494,1500,1481,-19,Italy,Italy,NoInfo,San Casciano in Val di Pesa
02141434,43.65975,42.83333,11.18494,12.83333,1500,1601,101,Italy,Italy,San Casciano in Val di Pesa,NoInfo
02141434,42.83333,42.83333,12.83333,12.83333,1700,1501,-199,Italy,Italy,NoInfo,NoInfo
02141434,42.83333,41.89193,12.83333,12.51133,1700,1722,22,Italy,Italy,NoInfo,Rome
02141434,41.89193,41.90225,12.51133,12.4533,1746,1746,0,Italy,Vatican City,Rome,Vatican City
02141204,43.77925,43.77925,11.24626,11.24626,1481,1481,0,Italy,Italy,Florence,Florence
02141204,43.77925,48.69096,11.24626,9.14062,1503,1501,-2,Italy,NoInfo,Florence,Europe
02141204,48.69096,43.77925,9.14062,11.24626,1600,1728,128,NoInfo,Italy,Europe,Florence
02141204,43.77925,44.49381,11.24626,11.33875,1728,1871,143,Italy,Italy,Florence,Bologna
02141204,44.49381,42.3751,11.33875,-71.10561,1871,1871,0,Italy,United States,Bologna,Cambridge
02141204,42.3751,42.3751,-71.10561,-71.10561,1905,1905,0,United States,United States,Cambridge,Cambridge
02141492,43.77925,40.85216,11.24626,14.26811,1481,1747,266,Italy,Italy,Florence,Naples
02141492,40.85216,52.28107,14.26811,-1.00095,1825,1819,-6,Italy,United Kingdom,Naples,Althorp
02141492,52.28107,40.71427,-1.00095,-74.00597,1834,1855,21,United Kingdom,United States,Althorp,New York
02141492,40.71427,40.71427,-74.00597,-74.00597,1912,1913,1,United States,United States,New York,New York
02145052,43.77925,42.83333,11.24626,12.83333,1481,1500,19,Italy,Italy,Florence,NoInfo
02145052,42.83333,43.77925,12.83333,11.24626,1600,1500,-100,Italy,Italy,NoInfo,Florence
02145052,43.77925,52.68333,11.24626,0.61667,1600,1714,114,Italy,United Kingdom,Florence,Narford
02145052,52.68333,51.50853,0.61667,-0.12574,1902,1902,0,United Kingdom,United Kingdom,Narford,London
02145052,51.50853,41.4901,-0.12574,-71.31283,1918,1919,1,United Kingdom,United States,London,Newport
02145052,41.4901,40.71427,-71.31283,-74.00597,1933,1934,1,United States,United States,Newport,New York
02145052,40.71427,40.71427,-74.00597,-74.00597,1949,1953,4,United States,United States,New York,New York
02145052,40.71427,40.71427,-74.00597,-74.00597,1958,1958,0,United States,United States,New York,New York
02145052,40.71427,50.04937,-74.00597,10.22175,1958,1958,0,United States,Germany,New York,Schweinfurt
02141553,43.77925,43.77925,11.24626,11.24626,1481,1481,0,Italy,Italy,Florence,Florence
02141553,43.77925,43.77925,11.24626,11.24626,1550,1481,-69,Italy,NoInfo,Florence,
02141553,43.77925,51.50853,11.24626,-0.12574,1550,1743,193,NoInfo,United Kingdom,,London
02141553,51.50853,52.28107,-0.12574,-1.00095,1815,1815,0,United Kingdom,United Kingdom,London,Althorp
02141553,52.28107,51.50853,-1.00095,-0.12574,1821,1821,0,United Kingdom,United Kingdom,Althorp,London
02141553,51.50853,52.03127,-0.12574,-1.01815,1821,1821,0,United Kingdom,United Kingdom,London,Stowe
02141553,52.03127,51.50853,-1.01815,-0.12574,1839,1839,0,United Kingdom,United Kingdom,Stowe,London
02141553,51.50853,51.50853,-0.12574,-0.12574,1849,1849,0,United Kingdom,United Kingdom,London,London
02141553,51.50853,51.50853,-0.12574,-0.12574,1884,1884,0,United Kingdom,United Kingdom,London,London
02141553,51.50853,51.50853,-0.12574,-0.12574,1884,1884,0,United Kingdom,NoInfo,London,
02141553,51.50853,51.50853,-0.12574,-0.12574,1891,1891,0,NoInfo,United Kingdom,,London
02141553,51.50853,40.85216,-0.12574,14.26811,1891,1891,0,United Kingdom,Italy,London,Naples
02141553,40.85216,55.63594,14.26811,-3.46807,1894,1894,0,Italy,United Kingdom,Naples,Skirling
02141553,55.63594,40.71427,-3.46807,-74.00597,1903,1903,0,United Kingdom,United States,Skirling,New York
02141553,40.71427,40.71427,-74.00597,-74.00597,1924,1924,0,United States,United States,New York,New York
02141227,43.77925,55.99089,11.24626,-3.39847,1481,1481,0,Italy,United Kingdom,Florence,Queensferry
02141227,55.99089,51.75222,-3.39847,-1.25596,1889,1889,0,United Kingdom,United Kingdom,Queensferry,Oxford
02140776,43.77925,42.83333,11.24626,12.83333,1481,1481,0,Italy,Italy,Florence,NoInfo
02140776,42.83333,42.83333,12.83333,12.83333,1500,1481,-19,Italy,NoInfo,NoInfo,NoInfo
02140776,42.83333,41.89193,12.83333,12.51133,1576,1601,25,NoInfo,Italy,NoInfo,Rome
02141400,43.77925,42.83333,11.24626,12.83333,1481,1481,0,Italy,Italy,Florence,NoInfo
02141400,42.83333,51.50853,12.83333,-0.12574,1500,1674,174,Italy,United Kingdom,NoInfo,London
02141400,51.50853,51.8485,-0.12574,-1.35132,1722,1749,27,United Kingdom,United Kingdom,London,Woodstock
02141400,51.8485,40.71427,-1.35132,-74.00597,1881,1870,-11,United Kingdom,United States,Woodstock,New York
02141400,40.71427,40.71427,-74.00597,-74.00597,1908,1912,4,United States,United States,New York,New York
02141400,40.71427,48.85341,-74.00597,2.3488,1912,1958,46,United States,France,New York,Paris
02141400,48.85341,35.6895,2.3488,139.69171,1912,1958,46,France,Japan,Paris,Tokyo
02141400,35.6895,35.6895,139.69171,139.69171,2008,2008,0,Japan,Japan,Tokyo,Tokyo
02140685,43.77925,42.83333,11.24626,12.83333,1481,1481,0,Italy,Italy,Florence,NoInfo
02140685,42.83333,42.83333,12.83333,12.83333,1500,1579,79,Italy,Italy,NoInfo,NoInfo
02140685,42.83333,42.83333,12.83333,12.83333,1579,1579,0,Italy,Italy,NoInfo,NoInfo
02140685,42.83333,42.83333,12.83333,12.83333,1579,1591,12,Italy,Italy,NoInfo,NoInfo
02140685,42.83333,43.46276,12.83333,11.88068,1591,1609,18,Italy,Italy,NoInfo,Arezzo
02140732,43.77925,42.83333,11.24626,12.83333,1481,1481,0,Italy,Italy,Florence,NoInfo
02140732,42.83333,43.84369,12.83333,10.50447,1600,1886,286,Italy,Italy,NoInfo,Lucca
02141029,43.77925,42.83333,11.24626,12.83333,1481,1481,0,Italy,Italy,Florence,NoInfo
02141029,42.83333,43.77925,12.83333,11.24626,1550,1613,63,Italy,Italy,NoInfo,Florence
02141029,43.77925,43.77925,11.24626,11.24626,1613,1690,77,Italy,NoInfo,Florence,
02141029,43.77925,43.77925,11.24626,11.24626,1690,1690,0,NoInfo,Italy,,Florence
02141029,43.77925,44.41344,11.24626,12.20121,1712,1970,258,Italy,Italy,Florence,Ravenna
02141588,43.77925,42.83333,11.24626,12.83333,1481,1481,0,Italy,Italy,Florence,NoInfo
02141588,42.83333,42.83333,12.83333,12.83333,1500,1501,1,Italy,Italy,NoInfo,NoInfo
02141588,42.83333,42.83333,12.83333,12.83333,1600,1601,1,Italy,NoInfo,NoInfo,NoInfo
02141588,42.83333,51.05089,12.83333,13.73832,1700,1793,93,NoInfo,Germany,NoInfo,Dresden
02141588,51.05089,52.37052,13.73832,9.73322,1865,1831,-34,Germany,Germany,Dresden,Hanover
02141588,52.37052,52.24067,9.73322,0.50415,1870,1870,0,Germany,United Kingdom,Hanover,East of England
02141588,52.24067,48.20849,0.50415,16.37208,1870,1853,-17,United Kingdom,Austria,East of England,Vienna
02141588,48.20849,53.9,16.37208,27.56667,1870,1922,52,Austria,Belarus,Vienna,Minsk
02141168,43.77925,42.83333,11.24626,12.83333,1481,1500,19,Italy,Italy,Florence,NoInfo
02141168,42.83333,45.07049,12.83333,7.68682,1599,1720,121,Italy,Italy,NoInfo,Turin
02140634,43.77925,43.77925,11.24626,11.24626,1481,1481,0,Italy,NoInfo,Florence,NoInfo
02140634,43.77925,42.83333,11.24626,12.83333,1700,1690,-10,NoInfo,Italy,NoInfo,NoInfo
02140634,42.83333,48.85341,12.83333,2.3488,1690,1829,139,Italy,France,NoInfo,Paris
02140634,48.85341,48.85341,2.3488,2.3488,1906,1913,7,France,France,Paris,Paris
02141251,43.77925,42.83333,11.24626,12.83333,1481,1481,0,Italy,Italy,Florence,NoInfo
02141251,42.83333,42.83333,12.83333,12.83333,1600,1481,-119,Italy,NoInfo,NoInfo,NoInfo
02141251,42.83333,42.3751,12.83333,-71.10561,1600,1816,216,NoInfo,United States,NoInfo,Cambridge
02141251,42.3751,42.3751,-71.10561,-71.10561,1871,1896,25,United States,NoInfo,Cambridge,NoInfo
02140686,43.77925,43.77925,11.24626,11.24626,1481,1501,20,Italy,Italy,Florence,Florence
02140686,43.77925,42.83333,11.24626,12.83333,1600,1481,-119,Italy,Italy,Florence,NoInfo
02140686,42.83333,44.49381,12.83333,11.33875,1600,1775,175,Italy,Italy,NoInfo,Bologna
02140686,44.49381,44.46667,11.33875,11.43333,1847,1847,0,Italy,Italy,Bologna,Bologna
02141596,43.77925,43.77925,11.24626,11.24626,1481,1582,101,Italy,Italy,Florence,Florence
02141596,43.77925,42.83333,11.24626,12.83333,1582,1601,19,Italy,Italy,Florence,NoInfo
02141596,42.83333,45.46427,12.83333,9.18951,1700,1801,101,Italy,Italy,NoInfo,Milan
02141596,45.46427,45.46427,9.18951,9.18951,1801,1850,49,Italy,NoInfo,Milan,NoInfo
02141596,45.46427,51.18539,9.18951,6.44172,1900,1900,0,NoInfo,Germany,NoInfo,Mönchengladbach
02141596,51.18539,50.93333,6.44172,6.95,1943,1964,21,Germany,Germany,Mönchengladbach,Cologne
02140704,43.77925,42.83333,11.24626,12.83333,1481,1481,0,Italy,Italy,Florence,NoInfo
02140704,42.83333,43.77925,12.83333,11.24626,1500,1528,28,Italy,Italy,NoInfo,Florence
02140704,43.77925,43.77925,11.24626,11.24626,1528,1528,0,Italy,Italy,Florence,Florence
02140704,43.77925,43.77925,11.24626,11.24626,1809,1809,0,Italy,Italy,Florence,Florence
02140704,43.77925,43.77925,11.24626,11.24626,1861,1861,0,Italy,Italy,Florence,Florence
02141035,43.77925,42.83333,11.24626,12.83333,1481,1501,20,Italy,Italy,Florence,NoInfo
02141035,42.83333,42.83333,12.83333,12.83333,1600,1501,-99,Italy,Italy,NoInfo,NoInfo
02141035,42.83333,43.8805,12.83333,11.09699,1700,1607,-93,Italy,Italy,NoInfo,Prato
02141035,43.8805,43.77925,11.09699,11.24626,1607,1849,242,Italy,Italy,Prato,Florence
02141035,43.77925,43.77925,11.24626,11.24626,1874,1874,0,Italy,Italy,Florence,Florence
02141035,43.77925,43.77925,11.24626,11.24626,1905,1907,2,Italy,Italy,Florence,Florence
02140738,43.77925,43.77925,11.24626,11.24626,1481,1521,40,Italy,Italy,Florence,Florence
02140738,43.77925,42.83333,11.24626,12.83333,1521,1481,-40,Italy,Italy,Florence,NoInfo
02140738,42.83333,44.64783,12.83333,10.92539,1500,1481,-19,Italy,Italy,NoInfo,Modena
02140738,44.64783,44.64783,10.92539,10.92539,1829,1829,0,Italy,Italy,Modena,Modena
02141048,43.77925,42.83333,11.24626,12.83333,1481,1501,20,Italy,Italy,Florence,NoInfo
02141048,42.83333,44.0731,12.83333,10.47789,1600,1699,99,Italy,Italy,NoInfo,Barga
02141048,44.0731,43.54427,10.47789,10.32615,1699,1700,1,Italy,Italy,Barga,Livorno
02141048,43.54427,43.54427,10.32615,10.32615,1869,1869,0,Italy,Italy,Livorno,Livorno
02140700,43.77925,42.83333,11.24626,12.83333,1481,1481,0,Italy,Italy,Florence,NoInfo
02140700,42.83333,43.77925,12.83333,11.24626,1500,1481,-19,Italy,Italy,NoInfo,Florence
02140700,43.77925,43.77925,11.24626,11.24626,1500,1714,214,Italy,Italy,Florence,Florence
02140700,43.77925,43.77925,11.24626,11.24626,1861,1861,0,Italy,Italy,Florence,Florence
02140703,43.77925,42.83333,11.24626,12.83333,1481,1481,0,Italy,Italy,Florence,NoInfo
02140703,42.83333,43.70853,12.83333,10.4036,1500,1500,0,Italy,Italy,NoInfo,Pisa
02140703,43.70853,43.77925,10.4036,11.24626,1556,1745,189,Italy,Italy,Pisa,Florence
02140703,43.77925,43.77925,11.24626,11.24626,1801,1830,29,Italy,Italy,Florence,Florence
02140703,43.77925,43.77925,11.24626,11.24626,1830,1861,31,Italy,Italy,Florence,Florence
02141082,43.77925,42.83333,11.24626,12.83333,1481,1481,0,Italy,Italy,Florence,NoInfo
02141082,42.83333,43.77925,12.83333,11.24626,1600,1714,114,Italy,Italy,NoInfo,Florence
02141082,43.77925,55.95206,11.24626,-3.19648,1861,1807,-54,Italy,United Kingdom,Florence,Edinburgh
02141082,55.95206,55.95206,-3.19648,-3.19648,1861,1925,64,United Kingdom,United Kingdom,Edinburgh,Edinburgh
02141097,43.77925,42.83333,11.24626,12.83333,1481,1481,0,Italy,Italy,Florence,NoInfo
02141097,42.83333,42.83333,12.83333,12.83333,1500,1481,-19,Italy,Italy,NoInfo,NoInfo
02141097,42.83333,43.70853,12.83333,10.4036,1600,1481,-119,Italy,Italy,NoInfo,Pisa
02141097,43.70853,42.83333,10.4036,12.83333,1550,1601,51,Italy,Italy,Pisa,NoInfo
02141097,42.83333,42.83333,12.83333,12.83333,1700,1750,50,Italy,NoInfo,NoInfo,NoInfo
02141097,42.83333,50.11552,12.83333,8.68417,1800,1812,12,NoInfo,Germany,NoInfo,Frankfurt am Main
02141097,50.11552,50.11552,8.68417,8.68417,1812,1812,0,Germany,NoInfo,Frankfurt am Main,NoInfo
02141097,50.11552,45.64953,8.68417,13.77678,1898,1898,0,NoInfo,Italy,NoInfo,Trieste
02141097,45.64953,41.89193,13.77678,12.51133,1920,1918,-2,Italy,Italy,Trieste,Rome
02140725,43.77925,42.83333,11.24626,12.83333,1481,1481,0,Italy,Italy,Florence,NoInfo
02140725,42.83333,42.83333,12.83333,12.83333,1600,1550,-50,Italy,NoInfo,NoInfo,NoInfo
02140725,42.83333,45.46427,12.83333,9.18951,1600,1730,130,NoInfo,Italy,NoInfo,Milan
02140725,45.46427,52.37403,9.18951,4.88969,1789,1789,0,Italy,Netherlands,Milan,Amsterdam
02140725,52.37403,44.40478,4.88969,8.94439,1789,1789,0,Netherlands,Italy,Amsterdam,Genoa
02140725,44.40478,44.40478,8.94439,8.94439,1812,1812,0,Italy,Italy,Genoa,Genoa
02141098,43.77925,43.77925,11.24626,11.24626,1481,1501,20,Italy,Italy,Florence,Florence
02141098,43.77925,40.72586,11.24626,8.55552,1600,1800,200,Italy,Italy,Florence,Sassari
02141098,40.72586,40.72586,8.55552,8.55552,1874,1875,1,Italy,Italy,Sassari,Sassari
02140849,43.77925,43.77925,11.24626,11.24626,1481,1501,20,Italy,NoInfo,Florence,NoInfo
02140849,43.77925,35.68536,11.24626,139.75309,1700,1801,101,NoInfo,Japan,NoInfo,NoInfo
02140849,35.68536,41.06997,139.75309,1.05949,1900,1900,0,Japan,Spain,NoInfo,Cambrils
02140849,41.06997,41.38879,1.05949,2.15899,1969,1888,-81,Spain,Spain,Cambrils,Barcelona
02140849,41.38879,41.38879,2.15899,2.15899,1958,1959,1,Spain,Spain,Barcelona,Barcelona
02141338,43.77925,42.83333,11.24626,12.83333,1481,1481,0,Italy,Italy,Florence,NoInfo
02141338,42.83333,42.83333,12.83333,12.83333,1600,1481,-119,Italy,Italy,NoInfo,NoInfo
02141338,42.83333,38.13205,12.83333,13.33561,1600,1481,-119,Italy,Italy,NoInfo,Palermo
02141338,38.13205,38.13205,13.33561,13.33561,1981,1981,0,Italy,Italy,Palermo,Palermo
02140675,43.77925,42.83333,11.24626,12.83333,1481,1550,69,Italy,Italy,Florence,NoInfo
02140675,42.83333,48.20849,12.83333,16.37208,1792,1792,0,Italy,Austria,NoInfo,Vienna
02140675,48.20849,48.13743,16.37208,11.57549,1824,1806,-18,Austria,Germany,Vienna,Munich
02140751,43.77925,42.83333,11.24626,12.83333,1481,1501,20,Italy,Italy,Florence,NoInfo
02140751,42.83333,42.83333,12.83333,12.83333,1600,1481,-119,Italy,Italy,NoInfo,NoInfo
02140751,42.83333,42.83333,12.83333,12.83333,1600,1701,101,Italy,NoInfo,NoInfo,NoInfo
02140751,42.83333,44.79935,12.83333,10.32618,1900,1761,-139,NoInfo,Italy,NoInfo,Parma
02140709,43.77925,42.83333,11.24626,12.83333,1481,1481,0,Italy,Italy,Florence,NoInfo
02140709,42.83333,42.83333,12.83333,12.83333,1600,1481,-119,Italy,Italy,NoInfo,NoInfo
02140709,42.83333,42.83333,12.83333,12.83333,1600,1481,-119,Italy,Italy,NoInfo,NoInfo
02140709,42.83333,43.77925,12.83333,11.24626,1600,1811,211,Italy,Italy,NoInfo,Florence
02140855,43.77925,43.77925,11.24626,11.24626,1481,1501,20,Italy,NoInfo,Florence,NoInfo
02140855,43.77925,43.77925,11.24626,11.24626,1600,1501,-99,NoInfo,Italy,NoInfo,Florence
02140855,43.77925,35.68536,11.24626,139.75309,1600,1800,200,Italy,Japan,Florence,NoInfo
02140855,35.68536,59.85882,139.75309,17.63889,1900,1800,-100,Japan,Sweden,NoInfo,Uppsala
02140770,43.77925,42.83333,11.24626,12.83333,1481,1501,20,Italy,Italy,Florence,NoInfo
02140770,42.83333,42.83333,12.83333,12.83333,1600,1501,-99,Italy,Italy,NoInfo,NoInfo
02140770,42.83333,41.89193,12.83333,12.51133,1600,1851,251,Italy,Italy,NoInfo,Rome
02141191,43.77925,45.43713,11.24626,12.33265,1481,1696,215,Italy,Italy,Florence,Venice
02141191,45.43713,51.75222,12.33265,-1.25596,1800,1803,3,Italy,United Kingdom,Venice,Oxford
02141108,43.77925,40.0,11.24626,-4.0,1481,1481,0,Italy,Spain,Florence,NoInfo
02141108,40.0,40.0,-4.0,-4.0,1500,1615,115,Spain,Spain,NoInfo,NoInfo
02141108,40.0,42.88052,-4.0,-8.54569,1615,1615,0,Spain,Spain,NoInfo,Santiago de Compostela
02011395,43.77925,43.77925,11.24626,11.24626,1481,1481,0,Italy,Italy,Florence,Florence
02011395,43.77925,43.77925,11.24626,11.24626,1600,1801,201,Italy,NoInfo,Florence,NoInfo
02011395,43.77925,42.83333,11.24626,12.83333,1600,1801,201,NoInfo,Italy,NoInfo,NoInfo
02011395,42.83333,42.83333,12.83333,12.83333,1600,1801,201,Italy,NoInfo,NoInfo,NoInfo
02011395,42.83333,42.83333,12.83333,12.83333,1600,1801,201,NoInfo,Italy,NoInfo,NoInfo
02141034,43.77925,43.77925,11.24626,11.24626,1481,1496,15,Italy,Italy,Florence,Florence
02141034,43.77925,42.83333,11.24626,12.83333,1528,1990,462,Italy,Italy,Florence,NoInfo
02140961,43.77925,48.85341,11.24626,2.3488,1481,1853,372,Italy,France,Florence,Paris
02140961,48.85341,48.85341,2.3488,2.3488,1917,1917,0,France,France,Paris,Paris
02140961,48.85341,48.85341,2.3488,2.3488,2003,2003,0,France,France,Paris,Paris
02141280,43.77925,45.46427,11.24626,9.18951,1481,1500,19,Italy,Italy,Florence,Milan
02141280,45.46427,48.69096,9.18951,9.14062,1566,1500,-66,Italy,NoInfo,Milan,Europe
02141280,48.69096,52.0389,9.14062,0.73117,1566,1825,259,NoInfo,United Kingdom,Europe,Sudbury
02141280,52.0389,51.50853,0.73117,-0.12574,1866,1918,52,United Kingdom,United Kingdom,Sudbury,London
02141280,51.50853,38.02931,-0.12574,-78.47668,1927,1928,1,United Kingdom,United States,London,Charlottesville
02141280,38.02931,45.02819,-78.47668,11.64265,1960,1960,0,United States,Italy,Charlottesville,Fratta Polesine
02141280,45.02819,37.42411,11.64265,-122.16608,1987,1987,0,Italy,United States,Fratta Polesine,Stanford
00201623,43.77925,42.83333,11.24626,12.83333,1481,1481,0,Italy,Italy,Florence,Italy
00201623,42.83333,45.43713,12.83333,12.33265,1600,1735,135,Italy,Italy,Italy,Venice
00201623,45.43713,51.48611,12.33265,-3.60861,1789,1823,34,Italy,United Kingdom,Venice,Merthyr Mawr
00201623,51.48611,52.16045,-3.60861,-0.70312,1869,1870,1,United Kingdom,United Kingdom,Merthyr Mawr,England
00201623,52.16045,42.35843,-0.70312,-71.05977,1936,1936,0,United Kingdom,United States,England,Boston
00201623,42.35843,42.3751,-71.05977,-71.10561,1951,1951,0,United States,United States,Boston,Cambridge
02140702,43.77925,42.83333,11.24626,12.83333,1481,1501,20,Italy,Italy,Florence,NoInfo
02140702,42.83333,43.77925,12.83333,11.24626,1550,1708,158,Italy,Italy,NoInfo,Florence
02140702,43.77925,43.77925,11.24626,11.24626,1765,1714,-51,Italy,Italy,Florence,Florence
02140702,43.77925,43.77925,11.24626,11.24626,1861,1885,24,Italy,Italy,Florence,Florence
02141122,43.77925,43.77925,11.24626,11.24626,1481,1486,5,Italy,Italy,Florence,Florence
02141122,43.77925,43.77925,11.24626,11.24626,1560,1501,-59,Italy,NoInfo,Florence,NoInfo
02141122,43.77925,51.05089,11.24626,13.73832,1800,1700,-100,NoInfo,Germany,NoInfo,Dresden
02141122,51.05089,51.05089,13.73832,13.73832,1763,1768,5,Germany,Germany,Dresden,Dresden
02141122,51.05089,51.05089,13.73832,13.73832,1775,1775,0,Germany,Germany,Dresden,Dresden
02001011,43.77925,45.4389,11.24626,12.33092,1481,1701,220,Italy,Italy,Florence,Venice
02001011,45.4389,51.50853,12.33092,-0.12574,1761,1761,0,Italy,United Kingdom,Venice,London
02001011,51.50853,51.50853,-0.12574,-0.12574,1820,1821,1,United Kingdom,United Kingdom,London,London
02140726,43.77925,42.83333,11.24626,12.83333,1481,1481,0,Italy,Italy,Florence,NoInfo
02140726,42.83333,42.83333,12.83333,12.83333,1500,1481,-19,Italy,Italy,NoInfo,NoInfo
02140726,42.83333,48.37154,12.83333,10.89851,1700,1730,30,Italy,Germany,NoInfo,Augsburg
02140726,48.37154,48.37154,10.89851,10.89851,1700,1808,108,Germany,Germany,Augsburg,Augsburg
02140726,48.37154,48.37154,10.89851,10.89851,1700,1811,111,Germany,Germany,Augsburg,Augsburg
